,geoid,oz,LICadj,eligible,k=6,k6silhouette_score,not_picked
67490,51153901900,1,0,1,0.0,0.29895869952658394,0
67491,51161030205,0,0,0,,,0
67492,51161030801,0,0,0,,,0
67493,51161030201,1,1,1,0.0,0.3470750768922295,0
67494,51161030204,0,1,1,,,1
67495,51161030802,0,0,0,,,0
67496,51161030100,0,0,0,,,0
67497,51041100921,0,1,1,,,1
67498,51041100915,0,0,1,,,1
67499,51041100919,0,1,1,,,1
67500,51041100928,0,0,0,,,0
67501,51041100106,0,0,0,,,0
67502,51041100107,1,0,1,0.0,0.22890048049272163,0
67503,51041100208,0,0,0,,,0
67504,51041100407,1,0,1,0.0,0.3506763480331035,0
67505,51041100506,0,0,0,,,0
67506,51041100922,0,1,1,,,1
67507,51041101007,0,0,0,,,0
67508,51041100924,0,0,0,,,0
67509,51041100932,0,0,0,,,0
67510,51041101008,0,0,0,,,0
67511,51041100403,0,0,0,,,0
67512,51041100806,0,0,1,,,1
67513,51041100807,0,0,1,,,1
67514,51041100923,0,0,0,,,0
67515,51041100931,0,0,0,,,0
67516,51041101003,0,0,0,,,0
67517,51041100206,0,0,0,,,0
67518,51041100804,0,0,0,,,0
67519,51041100812,0,0,0,,,0
67520,51041100927,0,0,0,,,0
67521,51041100929,0,0,0,,,0
67522,51041100930,0,0,0,,,0
67523,51041100926,0,0,0,,,0
67524,51041100817,0,0,1,,,1
67525,51161031000,0,0,1,,,1
67526,51161030500,0,0,0,,,0
67527,51161030203,0,1,1,,,1
67528,51161030300,0,1,1,,,1
